#loc_id	ags	ascii	name	lat	lon	amt	plz	vorwahl	einwohner	flaeche	kz	typ	level	of	invalid
78625	B1904	BRUGG	Bezirk Brugg						44118	1492.9	AG	Bezirk	4	133	
79421	G4095	BRUGG	Brugg	47.483859	8.218555		5201,5200		9143	55.4	AG	Stadt	6	78625	
79464	G4193	BRUNEGG	Brunegg	47.419239	8.21607		5505		466	15.6	AG	Gemeinde	6	78628	
31404	G3371	BRUNNADERN	Brunnadern	47.327093	9.132734		9125		917	66.6		ehem. Gemeinde	7	152150	
31568		BRUNNEN	Brunnen	46.964425	8.5856088036		6440						7	79014	
31510	G2447	BRUNNENTHAL	Brunnenthal	47.085442	7.466723		3307		189	8.8		Gemeinde	6	78579	
31707	G5160	BRUSINO ARSIZIO	Brusino Arsizio	45.928746	8.93922		6827		454	40.4		Gemeinde	6	78645	
31041	G3551	BRUSIO	Brusio	46.255624	10.119972		7743		1202	462.9		Gemeinde	6	78612	
32061		BRUSON	Bruson	46.067126	7.2150965866		1934						7	79868	
79603	G5244	BRUZELLA	Bruzella	45.886291	9.052283		6837		183	34.4	TI	ehem. Gemeinde	7	152173	
30843	G2823	BUBENDORF	Bubendorf	47.446684	7.73535		4416		4262	108.1		Gemeinde	6	78590	
32213	G0112	BUBIKON	Bubikon	47.270579	8.80444		8608		5424	115.9		Gemeinde	6	78520	
78705	G0024	BUCH	Buch am Irchel	47.534724	8.976368		8414		728	102.8	ZH	Gemeinde	6	78517	
79264	G2961	BUCH	Buch (SH)	47.714271	8.778632		8263		341	37.9	SH	Gemeinde	6	78597	
31485	G2933	BUCHBERG	Buchberg	47.575954	8.555935		8454		777	58.8		Gemeinde	6	78595	
78579	B1103	BUCHEGGBERG	Bezirk Bucheggberg	47.139565	7.4496682993				7092	627.5	SO	Bezirk	4	150	
78938	G0923	BUCHHOLTERBERG	Buchholterberg	46.818747	7.690714		3615		1473	153.2	BE	Gemeinde	6	78551	
79709	G5623	BUCHILLON	Buchillon	46.465948	6.412819		1164		604	21.3	VD	Gemeinde	6	78670	
31267	G1052	BUCHRAIN	Buchrain	47.100178	8.347182		6033		4976	48.1		Gemeinde	6	78556	
78722	G0083	BUCHS	Buchs (ZH)	47.454547	8.431403		8107		4182	58.5	ZH	Gemeinde	6	78519	
78469		BUCHS	Buchs (LU)								LU	ehem. Gemeinde	7	31270	
79288	G3271	BUCHS	Buchs (SG)	47.157489	9.459051		9470		10399	159.5	SG	Stadt	6	78606	
79388	G4003	BUCHS	Buchs (AG)	47.392417	8.064227		5033		6175	53.5	AG	Gemeinde	6	78622	
79230	G2843	BUCKTEN	Buckten	47.410769	7.848154		4446		644	19.9	BL	Gemeinde	6	78591	
79109	G2244	BUECHSLEN	Büchslen	46.944577	7.17735		3215		154	15.5	FR	Gemeinde	6	78574	
78789	G0382	BUEETIGEN	Büetigen	47.105591	7.33811		3263		707	36.1	BE	Gemeinde	6	78532	
78898	G0734	BUEHL	Bühl	47.065096	7.244276		3274		389	29.6	BE	Gemeinde	6	78543	
30566	G3021	BUEHLER	Bühler	47.38064	9.424194		9055		1598	56.1		Gemeinde	6	78600	
78518	B0103	BUELACH	Bezirk Bülach						110465	1849.6	ZH	Bezirk	4	158	
32214	G0053	BUELACH	Bülach	47.526347	8.541208		8180		13999	161.2		Stadt	6	78518	
79475	G4229	BUENZEN	Bünzen	47.319813	8.321326		5624		865	58	AG	Gemeinde	6	78629	
32062	G6193	BUERCHEN	Bürchen	46.269976	7.817043		3935		672	134.5		Gemeinde	6	78682	
78532	B0205	BUEREN	Amtsbezirk Büren	47.141217	7.3685678878				21881	875.4	BE	Amtsbezirk	4	136	
30613	G0383	BUEREN	Büren an der Aare	47.139521	7.370242		3294		3077	126.2		Gemeinde	6	78532	
78828	G0534	BUEREN	Büren zum Hof	47.096998	7.509538		3313		431	34.2	BE	Gemeinde	6	78536	
79162	G2472	BUEREN	Büren (SO)	47.447666	7.67218		4413		870	62.3	SO	Gemeinde	6	78580	
31377		BUERGENSTOCK	Bürgenstock	47.01862	8.3770603713		6363						7	31385	
79006	G1205	BUERGLEN	Bürglen (UR)	46.902059	8.725177		6463		3878	530.1	UR	Gemeinde	6	78559	
79536	G4911	BUERGLEN	Bürglen (TG)	47.550516	9.15916		8575		3197	116.8	TG	Gemeinde	6	78640	
31268	G1082	BUERON	Büron	47.213585	8.097008		6233		1895	54.1		Gemeinde	6	78557	
80006	G7101	BUESINGEN	Büsingen	47.699728	8.693445		8238					deutsche Enklave	6	107	
31511	G2614	BUESSERACH	Büsserach	47.389209	7.542275		4227		1865	75.5		Gemeinde	6	78586	
31405	G3391	BUETSCHWIL	Bütschwil	47.35417	9.069843		9606		3550	137.8		Gemeinde	6	78609	
79257	G2914	BUETTENHARDT	Büttenhardt	47.752763	8.642789		8236		342	40.2	SH	Gemeinde	6	78594	
79407	G4064	BUETTIKON	Büttikon	47.325932	8.26706		5619		656	28.2	AG	Gemeinde	6	78624	
30616		BUETZBERG	Bützberg	47.217112	7.7541141501		4922						7	30792	
31218	G6777	BUIX	Buix	47.477201	7.028201		2925		456	82.1		ehem. Gemeinde	7	152168	
30890	G2125	BULLE	Bulle	46.611748	7.048643		1630,1631		14452	238.5		Stadt	6	78572	
31896	G5552	BULLET	Bullet	46.842478	6.558819		1453		522	168.5		Gemeinde	6	78667	
30612		BUMBACH	Bumbach	46.778152	7.8981628305		6197						7	78550	
31376	G1502	BUOCHS	Buochs	46.965361	8.420969		6374		4856	99.5		Gemeinde	6	78567	
32187		BUONAS	Buonas	47.14133	8.455746		6343						7	32193	
31219	G6778	BURE	Bure	47.439262	7.000029		2915		684	136.6		Gemeinde	6	78696	
79216	G2783	BURG	Burg im Leimental	47.451098	7.436665		4117		229	28.3	BL	Gemeinde	6	78589	
79444	G4133	BURG	Burg (AG)	47.232669	8.166391		5736		991	9.4	AG	Gemeinde	6	78626	
78533	B0206	BURGDORF	Amtsbezirk Burgdorf						45123	1972.5	BE	Amtsbezirk	4	136	
30614	G0404	BURGDORF	Burgdorf	47.05667	7.619024		3402,3401,3400		14714	156.2		Stadt	6	78533	
30615	G0863	BURGISTEIN	Burgistein	46.790773	7.503173		3664		1029	75.3		Gemeinde	6	78549	
31897	G5852	BURSINEL	Bursinel	46.440643	6.307752		1195		342	17.7		Gemeinde	6	78671	
31898	G5853	BURSINS	Bursins	46.451322	6.286467		1183		522	33.6		Gemeinde	6	78671	
31899	G5854	BURTIGNY	Burtigny	46.470638	6.260475		1268,1261		311	56.8		Gemeinde	6	78671	
31042	G3804	BUSENO	Buseno	46.270242	9.111061		6542		110	111.7		Gemeinde	6	78618	
79710	G5624	BUSSIGNY-PRES-LAUSANNE	Bussigny-près-Lausanne	46.552254	6.550058		1030		7498	48.2	VD	Gemeinde	6	78672	
79794	G5781	BUSSIGNY-SUR-ORON	Bussigny-sur-Oron	46.562115	6.862491		1608		67	11.7	VD	Gemeinde	6	78669	
79537	G4921	BUSSNANG	Bussnang	47.53936	9.095428		9565		2085	188.9	TG	Gemeinde	6	78640	
78773	G0325	BUSSWIL	Busswil bei Melchnau	47.187576	8.084119		4917		195	28.7	BE	Gemeinde	6	78529	
78790	G0384	BUSSWIL	Busswil bei Büren	47.099301	7.318919		3292		1891	30.5	BE	Gemeinde	6	78532	
79026	G2004	BUSSY	Bussy (FR)	46.833606	6.86092		1541		245	35.9	FR	Gemeinde	6	78570	
79711	G5625	BUSSY-CHARDONNEY	Bussy-Chardonney	46.528814	6.440662		1136		337	30.5	VD	Gemeinde	6	78670	
79739	G5663	BUSSY-SUR-MOUDON	Bussy-sur-Moudon	46.689729	6.809362		1514		186	30.9	VD	Gemeinde	6	78665	
31345	G6503	BUTTES	Buttes	46.883598	6.54055		2115		644	182		ehem. Gemeinde	7	152167	
31269	G1083	BUTTISHOLZ	Buttisholz	47.111455	8.092852		6018		2680	167.5		Gemeinde	6	78557	
30459	G4230	BUTTWIL	Buttwil	47.267594	8.311205		5632		1105	45.1		Gemeinde	6	78629	
30844	G2844	BUUS	Buus	47.505769	7.864338		4463		909	88.6		Gemeinde	6	78591	
79604	G5245	CABBIO	Cabbio	45.89792	9.060281		6838		173	56.9	TI	ehem. Gemeinde	7	152173	
31043		CABBIOLO	Cabbiolo	46.334064	9.1963790281		6558						7	31117	
79569	G5161	CADEMARIO	Cademario	46.021932	8.891769		6936		596	39.6	TI	Gemeinde	6	78645	
31708	G5162	CADEMPINO	Cadempino	46.034111	8.929713		6814		1317	7.6		Gemeinde	6	78645	
31709	G5003	CADENAZZO	Cadenazzo	46.148384	8.949878		6593		1863	83.8		Gemeinde	6	78641	
31710	G5163	CADRO	Cadro	46.043175	8.990977		6965		1797	45.2		Gemeinde	6	78645	
31711		CAGIALLO	Cagiallo	46.066989	8.991499893		6955						7	79593	
79373	G3922	CALFREISEN	Calfreisen	46.853968	9.5967		7027		45	51.3	GR	Gemeinde	6	78619	
78470		CALONICO	Calonico	46.453364	8.846465				42	31.8	TI	ehem. Gemeinde	7	31745	
31712	G5066	CALPIOGNA	Calpiogna	46.494861	8.810015		6760		40	33		Gemeinde	6	78643	
31044	G3831	CAMA	Cama	46.263596	9.202259		6557		474	150		Gemeinde	6	78618	
